,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
141,728145,0.38,False,De Pijp - Rivierenbuurt,52.34,4.895,Entire home/apt,2,1,1,13,290.0,1,14,True,0,2,4.98,False,145.0,290.0,0.13,0.23,0.25,4.99,,
142,729317,1.0,True,Centrum-Oost,52.38,4.895,Private room,2,1,1,10,116.0,3,14,True,0,2,4.68,True,58.0,348.0,0.05,0.13,0.17,4.99,0.0,557.9589041095891
143,730916,1.0,True,Westerpark,52.38,4.867,Private room,2,1,1,3,85.0,3,90,True,10,4,4.74,False,42.5,255.0,0.06,0.12,0.16,4.99,0.6410958904109589,425.4931506849315
144,741043,1.0,False,Westerpark,52.38,4.87,Entire home/apt,4,2,3,18,495.0,2,1125,True,0,0,4.33,True,123.75,990.0,0.12,0.25,0.23,10.99,0.547945205479452,2769.3698630136987
145,742160,0.61,False,Centrum-Oost,52.38,4.92,Entire home/apt,16,8,24,28,886.0,2,60,True,9,0,4.64,True,55.38,1772.0,0.15,0.16,0.27,10.99,0.7178082191780822,4344.520547945205
146,744659,0.95,True,Oud-Oost,52.34,4.91,Private room,2,1,1,3,111.0,1,10,True,0,3,4.92,False,55.5,111.0,0.06,0.14,0.18,4.99,,
147,746067,0.56,False,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,6,136.0,3,100,True,0,0,4.7,False,68.0,408.0,0.08,0.15,0.21,4.99,0.0,678.7671232876712
148,747847,0.22,False,De Baarsjes - Oud-West,52.38,4.85,Private room,1,1,1,1,60.0,2,5,True,0,0,4.48,False,60.0,120.0,0.05,0.13,0.16,2.99,,
149,754020,0.57,False,De Pijp - Rivierenbuurt,52.34,4.91,Entire home/apt,4,2,2,7,199.0,5,90,True,0,2,4.86,False,49.75,995.0,0.09,0.21,0.2,4.99,0.1643835616438356,828.2876712328767
150,754613,0.41,True,Centrum-Oost,52.38,4.906,Entire home/apt,4,2,3,11,250.0,4,250,True,3,5,4.93,False,62.5,1000.0,0.1,0.19,0.19,4.99,0.2493150684931507,1355.4794520547946
151,755431,1.0,True,De Baarsjes - Oud-West,52.38,4.875,Private room,3,1,2,1,125.0,2,1125,True,1,4,4.93,False,41.66,250.0,0.07,0.17,0.19,4.99,,
152,758475,0.0,False,De Baarsjes - Oud-West,52.38,4.87,Entire home/apt,4,2,1,10,100.0,6,60,True,0,0,4.74,False,25.0,600.0,0.07,0.12,0.22,4.99,0.0,499.86301369863014
153,759060,0.55,False,Centrum-West,52.38,4.887,Entire home/apt,4,2,2,9,325.0,3,60,True,0,0,4.94,False,81.25,975.0,0.12,0.24,0.24,4.99,0.0,2197.958904109589
154,759299,0.22,False,De Baarsjes - Oud-West,52.38,4.85,Entire home/apt,4,2,5,4,225.0,2,14,True,2,0,4.78,False,56.25,450.0,0.1,0.22,0.26,4.99,,
155,759402,0.0,False,Centrum-West,52.38,4.88,Entire home/apt,2,1,2,7,180.0,6,30,True,0,0,4.9,False,90.0,1080.0,0.06,0.15,0.17,4.99,0.0,900.0
156,761411,1.0,False,Noord-Oost,52.4,4.95,Private room,2,1,1,2,62.0,2,365,True,7,5,4.08,True,31.0,124.0,0.06,0.09,0.15,2.99,,
157,768274,0.88,False,Westerpark,52.38,4.887,Entire home/apt,2,1,1,11,229.0,2,1125,True,0,2,4.81,True,114.5,458.0,0.11,0.19,0.19,4.99,,
158,768737,1.0,False,Westerpark,52.38,4.867,Private room,2,1,1,5,109.0,2,1125,True,1,4,4.8,True,54.5,218.0,0.04,0.14,0.16,4.99,,
159,771343,0.76,True,Centrum-West,52.38,4.883,Private room,2,1,1,6,117.0,1,4,True,1,7,4.89,True,58.5,117.0,0.08,0.15,0.18,4.99,,
160,771758,1.0,True,Slotervaart,52.34,4.836,Private room,2,1,1,1,67.0,2,8,True,1,1,4.24,False,33.5,134.0,0.06,0.15,0.16,2.99,,
161,775655,0.97,False,Centrum-Oost,52.38,4.9,Private room,2,1,1,5,135.0,3,31,True,0,1,4.61,True,67.5,405.0,0.07,0.16,0.13,4.99,0.6328767123287671,683.8356164383562
162,780674,0.57,False,Centrum-Oost,52.38,4.906,Entire home/apt,2,1,1,10,149.0,2,15,True,0,0,4.87,False,74.5,298.0,0.06,0.14,0.15,4.99,,
163,782254,0.79,False,Centrum-West,52.38,4.89,Entire home/apt,4,2,3,22,399.0,2,10,True,0,0,4.65,False,99.75,798.0,0.14,0.23,0.19,4.99,,
164,785432,1.0,True,Centrum-Oost,52.38,4.9,Entire home/apt,4,2,3,4,200.0,2,1124,True,2,7,4.77,True,50.0,400.0,0.09,0.17,0.18,4.99,,
165,794322,1.0,True,Centrum-Oost,52.38,4.902,Private room,2,1,1,4,161.0,1,1125,True,4,3,4.75,False,80.5,161.0,0.08,0.24,0.22,4.99,,
166,800723,0.0,False,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,4,2,2,5,150.0,4,14,True,0,0,4.83,False,37.5,600.0,0.07,0.17,0.17,4.99,0.005479452054794521,750.0
167,801544,0.34,False,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,3,2,2,8,160.0,2,1124,True,0,0,4.55,False,53.34,320.0,0.07,0.13,0.1,4.99,,
168,802052,0.72,True,Centrum-Oost,52.38,4.91,Private room,2,1,1,8,135.0,1,30,True,0,13,4.93,False,67.5,135.0,0.06,0.2,0.15,4.99,,
169,805330,0.0,False,De Pijp - Rivierenbuurt,52.34,4.895,Entire home/apt,6,3,2,13,249.0,4,21,True,0,1,4.93,False,41.5,996.0,0.12,0.16,0.17,4.99,0.030136986301369864,1275.13698630137
170,816940,0.59,False,Zuid,52.34,4.855,Entire home/apt,2,1,1,11,200.0,5,7,True,0,0,4.73,False,100.0,1000.0,0.1,0.23,0.18,4.99,0.021917808219178082,1000.0
171,818085,0.88,True,Centrum-West,52.38,4.89,Private room,2,1,1,3,167.0,2,28,True,0,6,4.83,False,83.5,334.0,0.07,0.2,0.19,4.99,0.2410958904109589,912.0958904109589
172,818881,0.62,False,Centrum-Oost,52.38,4.895,Entire home/apt,2,1,1,8,122.0,7,60,True,2,0,4.69,False,61.0,854.0,0.06,0.15,0.18,4.99,0.46301369863013697,698.2739726027397
173,834233,0.64,False,Centrum-Oost,52.38,4.902,Private room,2,1,2,1,125.0,3,28,True,0,4,4.88,False,62.5,375.0,0.07,0.16,0.18,4.99,0.3835616438356164,634.5616438356165
174,835627,0.42,False,Centrum-Oost,52.38,4.918,Entire home/apt,4,2,3,14,180.0,4,13,True,0,0,5.0,False,45.0,720.0,0.07,0.2,0.18,4.99,0.0,900.0
175,847093,0.46,False,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,4,2,5,8,150.0,4,1125,True,0,0,4.73,False,37.5,600.0,0.07,0.18,0.18,4.99,0.0136986301369863,803.082191780822
176,851044,0.7,False,Zuid,52.34,4.848,Entire home/apt,4,2,2,7,151.0,1,30,True,0,8,4.76,True,37.75,151.0,0.07,0.12,0.2,4.99,,
177,854328,1.0,True,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,4,2,3,11,250.0,7,180,True,4,3,4.82,False,62.5,1750.0,0.07,0.19,0.29,4.99,0.1232876712328767,1496.1780821917807
178,862411,0.0,False,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,5,180.0,93,365,True,29,0,4.9,False,90.0,16740.0,0.08,0.17,0.18,4.99,0.9972602739726028,900.0
179,865328,1.0,True,Zuid,52.34,4.875,Private room,4,1,3,3,140.0,2,35,True,0,3,4.94,False,35.0,280.0,0.08,0.15,0.17,4.99,,
180,874076,0.62,False,Centrum-Oost,52.38,4.89,Private room,2,1,1,3,139.0,2,50,True,4,1,4.98,False,69.5,278.0,0.07,0.16,0.16,4.99,,
181,874340,1.0,False,Noord-West,52.44,4.887,Private room,2,1,2,5,88.0,3,60,True,3,0,4.57,True,44.0,264.0,0.07,0.1,0.17,4.99,0.736986301369863,433.1095890410959
182,874688,0.24,False,Oud-Oost,52.34,4.91,Entire home/apt,6,3,8,15,359.0,4,360,True,0,0,4.78,False,59.84,1436.0,0.06,0.17,0.23,4.99,0.7013698630136986,1768.150684931507
183,877702,0.99,False,Centrum-Oost,52.38,4.89,Private room,2,1,2,7,170.0,2,40,True,0,0,4.98,False,85.0,340.0,0.07,0.19,0.19,4.99,,
184,879986,0.82,False,De Pijp - Rivierenbuurt,52.34,4.91,Private room,3,1,2,7,109.0,5,1125,True,3,4,4.71,True,36.34,545.0,0.05,0.12,0.19,4.99,0.6465753424657534,535.9589041095891
185,884329,0.99,True,De Aker - Nieuw Sloten,52.34,4.79,Private room,2,1,1,4,147.0,2,80,True,4,6,4.92,True,73.5,294.0,0.06,0.14,0.16,4.99,,
186,886192,0.86,False,Noord-Oost,52.38,5.01,Entire home/apt,4,2,3,10,105.0,3,1125,True,21,0,4.68,False,26.25,315.0,0.06,0.11,0.17,4.99,0.40821917808219177,566.0958904109589
187,890288,0.4,True,Zuid,52.34,4.855,Entire home/apt,4,2,2,14,350.0,2,30,True,0,1,4.88,False,87.5,700.0,0.11,0.23,0.25,4.99,,
188,890355,1.0,False,Westerpark,52.38,4.88,Entire home/apt,2,1,1,10,144.0,5,1125,True,0,0,4.7,True,72.0,720.0,0.07,0.12,0.16,4.99,0.0,717.7397260273973
189,895684,0.77,False,Westerpark,52.38,4.87,Entire home/apt,2,1,1,9,300.0,3,1125,True,0,1,4.93,False,150.0,900.0,0.05,0.24,0.24,4.99,0.5150684931506849,1500.0
190,901789,1.0,False,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,2,1,1,5,210.0,3,1125,True,0,0,4.89,True,105.0,630.0,0.1,0.07,0.23,4.99,0.0,755.4794520547945
191,906446,1.0,False,Buitenveldert - Zuidas,52.34,4.875,Private room,2,1,1,1,69.0,2,60,True,12,1,4.21,True,34.5,138.0,0.05,0.09,0.15,2.99,,
192,916096,0.93,False,Centrum-West,52.38,4.88,Entire home/apt,4,2,2,12,210.0,4,30,True,0,0,4.65,False,52.5,840.0,0.09,0.24,0.26,4.99,0.4410958904109589,1050.0
193,916850,0.38,False,Noord-West,52.4,4.902,Entire home/apt,4,2,4,9,245.0,2,30,True,1,0,4.89,False,61.25,490.0,0.09,0.19,0.25,4.99,,
194,919131,0.52,False,Zuid,52.34,4.875,Entire home/apt,6,3,4,13,399.0,4,30,True,0,0,4.96,False,66.5,1596.0,0.15,0.12,0.21,4.99,0.005479452054794521,1999.109589041096
195,920560,1.0,True,Watergraafsmeer,52.34,4.934,Private room,4,1,2,3,116.0,2,365,True,3,2,4.88,False,29.0,232.0,0.06,0.13,0.14,4.99,,
196,931270,1.0,True,Zuid,52.34,4.848,Entire home/apt,4,2,1,4,139.0,2,365,True,4,7,4.77,False,34.75,278.0,0.07,0.18,0.22,4.99,,
197,932227,0.94,False,De Baarsjes - Oud-West,52.38,4.85,Entire home/apt,2,1,1,3,130.0,3,14,True,0,0,4.9,False,65.0,390.0,0.05,0.14,0.2,4.99,0.005479452054794521,652.1232876712329
198,933523,1.0,True,IJburg - Zeeburgereiland,52.34,4.992,Private room,4,1,2,7,201.0,3,60,True,1,3,4.91,False,50.25,603.0,0.11,0.18,0.28,4.99,0.0684931506849315,1018.6301369863014
199,934060,0.35,True,Oud-Noord,52.4,4.9,Private room,16,1,16,22,514.0,2,1125,True,0,0,4.61,True,32.12,1028.0,0.15,0.17,0.34,10.99,,
200,937635,0.8,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,5,3,4,8,195.0,3,14,True,0,2,4.68,False,39.0,585.0,0.09,0.12,0.2,4.99,0.0,975.0
201,946142,1.0,True,Westerpark,52.38,4.875,Private room,2,1,2,7,95.0,3,34,True,0,3,4.8,False,47.5,285.0,0.05,0.13,0.15,4.99,0.4931506849315068,466.43835616438355
202,947437,0.87,False,Osdorp,52.34,4.797,Private room,2,1,1,6,85.0,2,365,True,1,1,4.86,False,42.5,170.0,0.05,0.13,0.14,4.99,,
203,951483,0.54,False,Watergraafsmeer,52.34,4.92,Entire home/apt,4,2,3,6,140.0,3,30,True,0,1,4.71,False,35.0,420.0,0.06,0.14,0.19,4.99,0.4520547945205479,754.5342465753424
204,954629,1.0,True,Bijlmer-Centrum,52.3,4.953,Private room,2,1,2,1,72.0,2,31,True,1,6,3.97,False,36.0,144.0,0.07,0.12,0.15,2.99,,
205,954633,1.0,True,Bijlmer-Centrum,52.3,4.953,Private room,2,1,2,8,77.0,2,1125,True,4,4,4.85,False,38.5,154.0,0.06,0.15,0.16,4.99,,
206,957396,0.1,False,IJburg - Zeeburgereiland,52.38,4.98,Entire home/apt,6,3,5,16,300.0,3,365,True,0,0,4.91,False,50.0,900.0,0.1,0.23,0.18,4.99,0.42191780821917807,1500.0
207,963328,0.74,True,Centrum-West,52.38,4.887,Private room,2,1,1,3,96.0,3,125,True,2,9,4.81,False,48.0,288.0,0.06,0.12,0.14,4.99,0.06575342465753424,442.0
208,964986,0.14,False,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,4,2,3,16,355.0,3,365,True,0,0,5.0,False,88.75,1065.0,0.07,0.3,0.26,4.99,0.26301369863013696,1773.4931506849316
209,969862,0.79,False,Zuid,52.34,4.848,Private room,2,1,2,1,95.0,2,7,True,7,2,4.68,False,47.5,190.0,0.04,0.12,0.15,4.99,,
210,974240,0.7,True,Zuid,52.34,4.848,Private room,2,1,1,6,81.0,2,7,True,3,7,4.96,False,40.5,162.0,0.06,0.1,0.17,4.99,,
211,978852,0.6,False,De Baarsjes - Oud-West,52.38,4.863,Private room,2,1,1,2,32.0,28,1124,True,0,0,3.68,True,16.0,896.0,0.1,0.09,0.13,0.99,0.0,155.35616438356163
212,982907,0.64,False,Oostelijk Havengebied - Indische Buurt,52.38,4.953,Entire home/apt,4,2,2,5,145.0,5,1125,True,2,0,4.78,False,36.25,725.0,0.09,0.18,0.15,4.99,0.021917808219178082,811.3013698630137
213,985155,0.33,False,Centrum-Oost,52.38,4.914,Entire home/apt,3,2,2,6,150.0,6,35,True,0,0,4.67,False,50.0,900.0,0.09,0.16,0.19,4.99,0.0,750.0
214,987355,0.88,False,Centrum-West,52.38,4.895,Shared room,2,1,2,2,83.0,2,30,True,6,4,4.53,True,41.5,166.0,0.04,0.12,0.15,4.99,,
215,989222,0.28,False,De Pijp - Rivierenbuurt,52.34,4.887,Entire home/apt,2,1,1,11,190.0,6,21,True,0,2,4.72,False,95.0,1140.0,0.07,0.11,0.2,4.99,0.1506849315068493,950.0
216,995087,1.0,True,Westerpark,52.38,4.88,Private room,2,1,2,1,73.0,3,28,True,5,5,4.51,True,36.5,219.0,0.06,0.1,0.15,2.99,0.410958904109589,404.64383561643837
217,998754,0.37,False,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,6,3,6,15,429.0,1,1125,True,4,2,4.16,True,71.5,429.0,0.05,0.26,0.24,10.99,,
218,1008006,0.97,False,Westerpark,52.38,4.87,Private room,2,1,1,5,123.0,3,30,True,2,1,4.79,False,61.5,369.0,0.05,0.17,0.2,4.99,0.7013698630136986,615.5890410958904
219,1008223,1.0,True,Slotervaart,52.38,4.84,Private room,2,1,1,4,67.0,2,90,True,3,6,4.06,False,33.5,134.0,0.06,0.12,0.15,2.99,,
220,1018639,0.2,False,Centrum-Oost,52.38,4.887,Private room,2,1,2,7,136.0,3,1125,True,0,0,4.61,False,68.0,408.0,0.07,0.18,0.19,4.99,0.0,681.986301369863
221,1018703,1.0,True,De Pijp - Rivierenbuurt,52.34,4.887,Private room,2,1,1,8,108.0,3,90,True,0,2,4.72,True,54.0,324.0,0.06,0.14,0.17,4.99,0.2,619.8356164383562
222,1020477,0.64,False,Centrum-West,52.38,4.89,Entire home/apt,2,1,1,13,307.0,5,8,True,4,0,4.91,False,153.5,1535.0,0.13,0.24,0.16,4.99,0.03287671232876712,1723.2876712328766
223,1021538,0.5,False,Slotervaart,52.34,4.84,Entire home/apt,5,3,3,9,249.0,7,20,True,0,0,5.0,False,49.8,1743.0,0.1,0.24,0.19,4.99,0.12054794520547946,1245.0
224,1025482,0.84,False,Oud-Noord,52.38,4.91,Private room,2,1,1,7,108.0,2,60,True,4,10,4.81,True,54.0,216.0,0.07,0.12,0.15,4.99,,
225,1036888,0.09,False,Westerpark,52.38,4.87,Entire home/apt,2,1,1,6,148.0,3,7,True,1,0,4.81,False,74.0,444.0,0.07,0.14,0.21,4.99,0.3424657534246575,705.0
226,1038120,0.5,False,Westerpark,52.38,4.883,Entire home/apt,4,2,3,37,950.0,2,14,True,0,0,4.68,True,237.5,1900.0,0.08,0.24,0.34,10.99,,
227,1041309,0.72,False,Zuid,52.34,4.883,Entire home/apt,2,1,2,5,143.0,4,45,True,1,0,4.94,False,71.5,572.0,0.06,0.12,0.15,4.99,0.00821917808219178,753.013698630137
228,1044448,0.24,False,Centrum-Oost,52.38,4.918,Entire home/apt,4,2,5,23,650.0,3,30,True,1,0,3.88,False,162.5,1950.0,0.14,0.29,0.27,10.99,0.6876712328767123,3101.301369863014
229,1044452,0.8,False,Westerpark,52.38,4.88,Entire home/apt,2,1,1,3,150.0,1,1,True,0,1,4.82,True,75.0,150.0,0.09,0.15,0.19,4.99,,
230,1055703,1.0,True,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,6,3,3,12,291.0,7,180,True,5,3,4.97,False,48.5,2037.0,0.09,0.27,0.21,4.99,0.6767123287671233,1456.5753424657535
231,1057494,0.96,False,Zuid,52.34,4.875,Private room,2,1,1,1,78.0,2,4,True,4,3,4.42,False,39.0,156.0,0.06,0.08,0.16,4.99,,
232,1058082,0.86,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,2,1,1,14,392.0,5,30,True,0,1,4.88,False,196.0,1960.0,0.09,0.18,0.24,4.99,0.4849315068493151,1957.4931506849316
233,1064108,0.17,True,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,6,99.0,7,180,True,1,0,4.75,False,49.5,693.0,0.06,0.09,0.15,4.99,0.4794520547945205,495.0
234,1068565,0.54,False,IJburg - Zeeburgereiland,52.38,4.977,Entire home/apt,4,2,1,1,135.0,5,30,True,0,0,4.79,False,33.75,675.0,0.08,0.13,0.2,4.99,0.4328767123287671,675.0
235,1069142,0.99,False,Centrum-West,52.38,4.9,Private room,4,1,2,6,186.0,2,1125,True,7,6,4.47,True,46.5,372.0,0.07,0.18,0.17,4.99,,
236,1071414,0.99,False,Oud-Oost,52.34,4.906,Entire home/apt,2,1,1,9,189.0,3,21,True,4,6,4.81,False,94.5,567.0,0.1,0.23,0.2,4.99,0.024657534246575342,945.0
237,1072171,0.0,False,Bos en Lommer,52.38,4.86,Entire home/apt,4,2,2,10,107.0,7,365,True,0,0,4.33,False,26.75,749.0,0.07,0.14,0.17,4.99,0.4246575342465753,535.6164383561644
238,1085099,0.67,False,Bos en Lommer,52.38,4.848,Entire home/apt,4,2,2,10,200.0,2,60,True,0,0,4.8,False,50.0,400.0,0.11,0.2,0.27,4.99,0.0,1000.0
239,1086795,1.0,True,Centrum-Oost,52.38,4.9,Private room,2,1,1,11,193.0,3,365,True,3,1,4.63,True,96.5,579.0,0.09,0.23,0.21,4.99,0.29041095890410956,1141.6712328767123
240,1088859,0.57,False,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,2,1,1,4,110.0,3,30,True,0,1,4.87,False,55.0,330.0,0.07,0.17,0.18,4.99,0.010958904109589041,550.0
241,1095819,0.0,False,Oud-Oost,52.34,4.93,Entire home/apt,3,2,2,3,180.0,3,10,True,0,0,4.82,False,60.0,540.0,0.07,0.2,0.22,4.99,0.0,817.3972602739726
242,1100569,0.87,False,Osdorp,52.34,4.797,Private room,2,1,1,7,80.0,2,7,True,0,0,4.84,False,40.0,160.0,0.06,0.12,0.16,4.99,,
243,1102846,0.9,False,Centrum-Oost,52.38,4.902,Entire home/apt,3,2,2,5,180.0,3,21,True,0,0,4.68,False,60.0,540.0,0.07,0.14,0.15,4.99,0.0027397260273972603,900.0
244,1104125,1.0,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,2,1,1,11,125.0,7,21,True,5,3,4.86,False,62.5,875.0,0.06,0.21,0.2,4.99,0.0136986301369863,625.0
245,1105128,0.9,True,Centrum-Oost,52.38,4.91,Private room,2,1,1,5,150.0,2,1125,True,3,0,4.9,False,75.0,300.0,0.07,0.12,0.18,4.99,,
246,1105924,0.5,False,Watergraafsmeer,52.34,4.94,Entire home/apt,4,2,3,13,250.0,4,1125,True,1,0,4.4,False,62.5,1000.0,0.09,0.24,0.26,4.99,0.019178082191780823,1250.0
247,1106466,1.0,False,Gaasperdam - Driemond,52.3,5.016,Private room,2,1,1,1,41.0,2,5,True,0,0,4.1,True,20.5,82.0,0.1,0.09,0.14,0.99,,
248,1116446,1.0,True,Bos en Lommer,52.38,4.848,Private room,2,1,1,1,74.0,1,360,True,1,0,4.25,False,37.0,74.0,0.06,0.11,0.16,2.99,0.16986301369863013,315.52054794520546
249,1120077,0.67,False,Bos en Lommer,52.38,4.863,Entire home/apt,2,1,1,10,287.0,2,1125,True,14,1,4.85,False,143.5,574.0,0.09,0.26,0.19,4.99,,
250,1132247,0.67,False,Westerpark,52.38,4.89,Entire home/apt,4,2,4,9,325.0,3,1125,True,0,0,4.81,False,81.25,975.0,0.12,0.18,0.32,4.99,0.7561643835616438,1625.0
251,1145866,0.96,True,Bos en Lommer,52.38,4.844,Private room,2,1,2,7,85.0,1,60,True,7,2,4.65,False,42.5,85.0,0.05,0.08,0.15,4.99,0.09315068493150686,431.36986301369865
252,1149380,1.0,True,Bijlmer-Centrum,52.3,4.945,Private room,4,1,4,1,55.0,1,1125,True,4,9,4.56,True,13.75,55.0,0.05,0.15,0.16,2.99,,
253,1155251,0.13,True,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,11,135.0,7,180,True,3,1,4.83,False,67.5,945.0,0.09,0.18,0.14,4.99,0.5013698630136987,520.4794520547945
254,1155386,0.0,False,De Pijp - Rivierenbuurt,52.34,4.914,Entire home/apt,2,1,2,7,99.0,6,14,True,0,0,4.72,False,49.5,594.0,0.05,0.12,0.16,4.99,0.4383561643835616,499.3150684931507
255,1156220,0.5,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,4,2,4,16,300.0,2,21,True,0,0,5.0,False,75.0,600.0,0.07,0.12,0.38,4.99,0.0,1500.0
256,1158662,0.5,False,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,2,1,1,12,285.0,3,30,True,0,0,4.86,False,142.5,855.0,0.13,0.28,0.32,4.99,0.0,1424.86301369863
257,1162769,0.41,False,Oud-Oost,52.34,4.92,Entire home/apt,4,2,4,15,295.0,4,1125,True,0,0,4.82,False,73.75,1180.0,0.09,0.11,0.26,4.99,0.4438356164383562,1475.0
258,1174506,0.08,False,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,2,1,1,9,120.0,4,30,True,0,0,4.95,False,60.0,480.0,0.06,0.12,0.17,4.99,0.0,600.0
259,1182421,0.56,False,Oud-Noord,52.4,4.914,Entire home/apt,4,2,3,2,90.0,4,1125,True,0,0,4.5,False,22.5,360.0,0.06,0.1,0.16,4.99,0.030136986301369864,551.1095890410959
260,1195666,0.63,False,De Baarsjes - Oud-West,52.38,4.88,Entire home/apt,4,2,4,12,386.0,5,25,True,1,0,4.89,False,96.5,1930.0,0.12,0.18,0.22,4.99,0.3095890410958904,1894.1780821917807
261,1196088,0.89,False,Oud-Noord,52.38,4.945,Entire home/apt,4,2,3,15,149.0,2,14,True,3,9,4.66,False,37.25,298.0,0.07,0.17,0.16,4.99,,
262,1201952,1.0,False,Oostelijk Havengebied - Indische Buurt,52.38,4.938,Entire home/apt,2,1,1,4,80.0,2,30,True,0,0,4.86,False,40.0,160.0,0.06,0.11,0.16,4.99,,
263,1223171,0.94,False,De Baarsjes - Oud-West,52.38,4.863,Private room,4,1,4,1,107.0,2,1125,True,2,7,4.71,False,26.75,214.0,0.06,0.12,0.18,4.99,,
264,1224695,0.4,False,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,2,1,1,7,150.0,8,1123,True,0,0,4.77,False,75.0,1200.0,0.06,0.16,0.24,4.99,0.1643835616438356,789.4931506849315
265,1225622,0.6,False,De Baarsjes - Oud-West,52.34,4.86,Entire home/apt,4,2,3,11,160.0,5,30,True,0,0,4.92,False,40.0,800.0,0.09,0.13,0.22,4.99,0.005479452054794521,883.9041095890411
266,1232048,0.71,False,Oud-Noord,52.38,4.906,Private room,2,1,1,5,82.0,2,1125,True,0,6,4.53,True,41.0,164.0,0.06,0.16,0.15,4.99,,
267,1236227,1.0,True,Centrum-West,52.38,4.883,Entire home/apt,4,2,2,23,434.0,1,365,True,2,3,4.52,False,108.5,434.0,0.1,0.14,0.29,10.99,0.5452054794520548,2369.780821917808
268,1246242,0.59,False,Oud-Noord,52.4,4.93,Entire home/apt,4,2,3,14,299.0,2,30,True,0,0,4.78,False,74.75,598.0,0.06,0.24,0.17,4.99,,
269,1250364,0.15,False,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,4,2,3,10,260.0,3,1125,True,0,0,4.84,False,65.0,780.0,0.07,0.16,0.23,4.99,0.40821917808219177,1300.0
270,1260229,1.0,False,Centrum-West,52.38,4.89,Entire home/apt,2,1,3,6,190.0,3,30,True,1,0,4.74,False,95.0,570.0,0.07,0.15,0.15,4.99,0.005479452054794521,861.2328767123288
271,1271700,0.44,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,4,2,3,10,300.0,3,14,True,0,1,4.86,False,75.0,900.0,0.13,0.23,0.23,4.99,0.00821917808219178,1500.0
272,1272352,1.0,False,Bos en Lommer,52.38,4.86,Private room,2,1,1,7,127.0,3,100,True,0,4,4.67,True,63.5,381.0,0.07,0.13,0.15,4.99,0.473972602739726,654.3013698630137
273,1291054,1.0,False,Noord-West,52.44,4.887,Hotel room,2,1,1,1,81.0,3,60,True,1,1,4.51,True,40.5,243.0,0.06,0.11,0.16,4.99,0.7808219178082192,398.1917808219178
274,1311373,0.25,False,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,4,2,6,2,280.0,4,1125,True,0,0,4.89,True,70.0,1120.0,0.09,0.22,0.2,4.99,0.0136986301369863,1445.2876712328766
275,1315392,0.66,True,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,4,140.0,7,180,True,2,1,4.75,False,70.0,980.0,0.06,0.16,0.15,4.99,0.5123287671232877,532.5342465753424
276,1316990,0.53,True,Centrum-West,52.38,4.887,Entire home/apt,4,2,2,8,196.0,7,180,True,2,2,4.82,False,49.0,1372.0,0.06,0.17,0.19,4.99,0.07945205479452055,913.082191780822
277,1320353,0.25,True,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,1,110.0,7,180,True,12,0,4.9,False,55.0,770.0,0.07,0.14,0.18,4.99,0.684931506849315,566.986301369863
278,1320438,0.17,True,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,11,125.0,7,180,True,4,0,4.88,False,62.5,875.0,0.05,0.15,0.18,4.99,0.6904109589041096,625.0
279,1321735,0.62,True,Centrum-West,52.38,4.887,Entire home/apt,3,2,2,6,160.0,7,180,True,10,0,4.62,False,53.34,1120.0,0.07,0.14,0.19,4.99,0.6465753424657534,540.3013698630137
280,1328500,0.22,False,De Baarsjes - Oud-West,52.38,4.87,Entire home/apt,4,2,4,13,400.0,2,30,True,0,0,4.23,True,100.0,800.0,0.09,0.19,0.22,10.99,,
